F10,Ap,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10
66.0,4.3333335,0.023739555850625038,0.10382907837629318,0.006433056201785803,-0.021162953227758408,0.0014542900025844574,0.14660005271434784,-0.028071830049157143,0.06578262895345688,0.0025289044715464115,0.18478214740753174
66.0,4.5,0.037920285016298294,0.11531547456979752,0.03091190941631794,-0.03608141094446182,0.00718583632260561,0.14695875346660614,-0.010109800845384598,0.068889319896698,0.002398896962404251,0.19554881751537323
66.0,4.6666665,0.029257897287607193,0.10067456215620041,0.039541054517030716,-0.03151872754096985,0.0035695997066795826,0.15496142208576202,-0.028897203505039215,0.061416029930114746,0.008341864682734013,0.19540536403656006
66.0,4.8333335,0.049529723823070526,0.1183479055762291,0.04258504882454872,-0.04969523474574089,0.009737388230860233,0.15982113778591156,-0.017304448410868645,0.07239951193332672,0.010884231887757778,0.1935303509235382
66.0,5.0,0.03445981442928314,0.10750018060207367,0.03470967710018158,-0.037277981638908386,0.0012554412242025137,0.1571277529001236,-0.029027938842773438,0.07078621536493301,0.009885269217193127,0.18444086611270905
66.0,5.1666665,0.03449074178934097,0.10719761252403259,0.016355345025658607,-0.03697574511170387,-0.002859235741198063,0.1402437835931778,-0.01798730157315731,0.07662028074264526,-3.2301781175192446e-05,0.18877267837524414
66.0,5.3333335,0.01487206295132637,0.11066530644893646,0.021571964025497437,-0.024391211569309235,-0.008573789149522781,0.13579875230789185,-0.020734617486596107,0.07547101378440857,-0.0014918765518814325,0.1753581464290619
66.0,5.5,0.03151574358344078,0.11612330377101898,0.021670173853635788,-0.03640056028962135,0.0030774970073252916,0.13900046050548553,-0.009675120003521442,0.07455567270517349,-0.0005853542243130505,0.1879238486289978
66.0,5.6666665,0.018910987302660942,0.11850400269031525,0.010550755076110363,-0.022198284044861794,-6.435215618694201e-05,0.13846465945243835,-0.0040651909075677395,0.08210119605064392,-0.00572395883500576,0.1724301129579544
66.0,5.8333335,0.03500552475452423,0.12596184015274048,0.01916315220296383,-0.03390652313828468,-0.0007957802736200392,0.12698516249656677,-0.0011806273832917213,0.08036109060049057,-0.001778981415554881,0.19090482592582703
